log_file,filename,full_aig_path,status,time,frame,sat_solving_time,sat_solving_percent,total_time
139443p1neg_log.txt,139443p1neg.aig,./hwmcc08/139443p1neg.aig,BUG,0.84,5,0.31,36.42,0.84
power2sum128_log.txt,power2sum128.aig,./hwmcc15/power2sum128.aig,PROVED,0.0,61,1.06,77.18,1.37
imgfifo-p013_log.txt,imgfifo-p013.aig,./others/vgasim-imgfifo/aig/imgfifo-p013.aig,PROVED,0.0,1,0.0,0.24,0.02
oski15a01b06s_log.txt,oski15a01b06s.aig,./hwmcc15/oski15a01b06s.aig,UNKNOWN,,N/A,N/A,N/A,N/A
beemptrsn7f1_log.txt,beemptrsn7f1.aig,./hwmcc13/single/beemptrsn7f1.aig,UNKNOWN,,N/A,N/A,N/A,N/A
gen105_log.txt,gen105.aig,./avr/industry/gen105/gen105.aig,PROVED,0.05,2,7.78,59.34,13.11
imgfifo-p003_log.txt,imgfifo-p003.aig,./others/vgasim-imgfifo/aig/imgfifo-p003.aig,PROVED,0.0,1,0.0,0.28,0.02
visprodcellp01_log.txt,visprodcellp01.aig,./hwmcc08/visprodcellp01.aig,PROVED,0.0,4,0.01,28.75,0.04
oski15a01b07s_log.txt,oski15a01b07s.aig,./hwmcc15/oski15a01b07s.aig,BUG,0.79,1,0.03,4.96,0.63
shift_register_top_w8_d128_e0_log.txt,shift_register_top_w8_d128_e0.aig,./hwmcc20/aig-1.8/shift_register_top_w8_d128_e0.aig,UNKNOWN,,N/A,N/A,N/A,N/A
gen33_log.txt,gen33.aig,./avr/industry/gen33/gen33.aig,PROVED,0.0,3,0.0,4.01,0.02
eijks713_log.txt,eijks713.aig,./hwmcc11/single/eijks713.aig,PROVED,0.0,4,0.0,23.14,0.02
gen23_log.txt,gen23.aig,./avr/industry/gen23/gen23.aig,PROVED,0.0,2,0.12,51.27,0.23
bobtuint13neg_log.txt,bobtuint13neg.aig,./hwmcc11/single/bobtuint13neg.aig,PROVED,0.0,7,0.01,24.85,0.03
bobtuint24neg_log.txt,bobtuint24neg.aig,./hwmcc11/single/bobtuint24neg.aig,PROVED,0.0,3,0.0,2.2,0.01
atxfifo-p29_log.txt,atxfifo-p29.aig,./others/atxfifo/aig/atxfifo-p29.aig,PROVED,0.0,3,0.0,6.42,0.02
prodcellp3neg_log.txt,prodcellp3neg.aig,./hwmcc08/prodcellp3neg.aig,BUG,16.29,82,12.45,76.59,16.25
pdtvismiim4_log.txt,pdtvismiim4.aig,./hwmcc08/pdtvismiim4.aig,PROVED,0.0,2,0.0,1.1,0.01
atxfifo-p39_log.txt,atxfifo-p39.aig,./others/atxfifo/aig/atxfifo-p39.aig,PROVED,0.0,1,0.0,0.38,0.01
ringp0neg_log.txt,ringp0neg.aig,./hwmcc08/ringp0neg.aig,BUG,0.02,9,0.0,21.15,0.02
beemrwtrs2b1_log.txt,beemrwtrs2b1.aig,./hwmcc15/beemrwtrs2b1.aig,UNKNOWN,,N/A,N/A,N/A,N/A
oski15a14b33s_log.txt,oski15a14b33s.aig,./hwmcc15/oski15a14b33s.aig,BUG,265.65,7,67.38,25.37,265.61
pdtpmsviper_log.txt,pdtpmsviper.aig,./hwmcc11/single/pdtpmsviper.aig,PROVED,1.92,7,87.75,80.07,109.59
h_Barrel_log.txt,h_Barrel.aig,./avr/opensource/h_Barrel/h_Barrel.aig,PROVED,0.0,1,0.0,0.97,0.01
bj08amba2g3f1_log.txt,bj08amba2g3f1.aig,./hwmcc08/bj08amba2g3f1.aig,BUG,0.01,0,0.0,0.34,0.01
oski15a14b32s_log.txt,oski15a14b32s.aig,./hwmcc15/oski15a14b32s.aig,PROVED,0.01,3,0.05,27.8,0.17
pdtpmseisenberg_log.txt,pdtpmseisenberg.aig,./hwmcc11/single/pdtpmseisenberg.aig,UNKNOWN,,N/A,N/A,N/A,N/A
vis_arrays_vsaR_p05_log.txt,vis_arrays_vsaR_p05.aig,./avr/opensource/vis_arrays_vsaR_p05/vis_arrays_vsaR_p05.aig,PROVED,0.0,3,0.02,50.9,0.03
139444p1neg_log.txt,139444p1neg.aig,./hwmcc08/139444p1neg.aig,BUG,0.95,5,0.33,34.79,0.94
6s10_log.txt,6s10.aig,./hwmcc11/single/6s10.aig,UNKNOWN,,N/A,N/A,N/A,N/A
cal183_log.txt,cal183.aig,./avr/industry/cal183/cal183.aig,PROVED,0.0,4,0.03,11.23,0.22
vis_arrays_vsaR_p15_log.txt,vis_arrays_vsaR_p15.aig,./avr/opensource/vis_arrays_vsaR_p15/vis_arrays_vsaR_p15.aig,PROVED,0.0,7,0.02,45.17,0.04
cal193_log.txt,cal193.aig,./avr/industry/cal193/cal193.aig,UNKNOWN,,N/A,N/A,N/A,N/A
vgasim_imgfifo-p082_log.txt,vgasim_imgfifo-p082.aig,./hwmcc20/aig-1.8/vgasim_imgfifo-p082.aig,PROVED,0.02,34,15.43,61.6,25.05
yosyshq_appnote_123_cv32e40x-p359_log.txt,yosyshq_appnote_123_cv32e40x-p359.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p359.aig,PROVED,0.0,6,0.01,5.51,0.13
pdtvisvsar31_log.txt,pdtvisvsar31.aig,./hwmcc08/pdtvisvsar31.aig,PROVED,0.0,4,0.0,8.63,0.02
pdtvisbakery1_log.txt,pdtvisbakery1.aig,./hwmcc11/single/pdtvisbakery1.aig,PROVED,0.02,20,2.0,75.33,2.65
pdtvisvsar21_log.txt,pdtvisvsar21.aig,./hwmcc08/pdtvisvsar21.aig,PROVED,0.0,2,0.0,1.27,0.02
6s326rb08_log.txt,6s326rb08.aig,./hwmcc14/single/6s326rb08.aig,PROVED,0.0,5,0.01,23.91,0.06
a06-p0_log.txt,a06-p0.aig,./x-epic-2024/aig/a06-p0.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pj2018_log.txt,pj2018.aig,./hwmcc11/single/pj2018.aig,PROVED,0.06,12,7.57,80.18,9.44
pj2008_log.txt,pj2008.aig,./hwmcc11/single/pj2008.aig,PROVED,0.0,5,0.27,75.12,0.35
psyco_io_1_log.txt,psyco_io_1.aig,./hwmcc24/2024/sosylab/psyco/psyco_io_1.aig,PROVED,0.0,5,0.14,63.65,0.22
mcs.3.prop1-back-serstep_log.txt,mcs.3.prop1-back-serstep.aig,./hwmcc1920ns/mcs.3.prop1-back-serstep.aig,UNKNOWN,,N/A,N/A,N/A,N/A
ponylink-slaveTXlen-unsat_log.txt,ponylink-slaveTXlen-unsat.aig,./hwmcc1920ns/ponylink-slaveTXlen-unsat.aig,UNKNOWN,,N/A,N/A,N/A,N/A
prodconsp0_log.txt,prodconsp0.aig,./hwmcc11/single/prodconsp0.aig,BUG,0.47,27,0.32,68.78,0.47
qspiflash_qflexpress_divfive-p072_log.txt,qspiflash_qflexpress_divfive-p072.aig,./hwmcc19/single/aig/wolf/2019C/qspiflash_qflexpress_divfive-p072.aig,PROVED,0.0,11,0.09,63.22,0.15
cal69_log.txt,cal69.aig,./avr/industry/cal69/cal69.aig,PROVED,0.0,2,0.01,22.77,0.02
neclaftp2002_log.txt,neclaftp2002.aig,./hwmcc11/single/neclaftp2002.aig,PROVED,9.31,62,3058.09,94.95,3220.81
pdtvsar8multip23_log.txt,pdtvsar8multip23.aig,./hwmcc11/single/pdtvsar8multip23.aig,PROVED,0.0,2,0.0,2.44,0.02
yosyshq_appnote_123_cv32e40x-p760_log.txt,yosyshq_appnote_123_cv32e40x-p760.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p760.aig,UNKNOWN,,N/A,N/A,N/A,N/A
cal79_log.txt,cal79.aig,./avr/industry/cal79/cal79.aig,PROVED,0.0,2,0.0,18.09,0.02
pdtvishuffman5_log.txt,pdtvishuffman5.aig,./hwmcc08/pdtvishuffman5.aig,BUG,0.01,0,0.0,0.32,0.01
arbitrated_top_n2_w8_d64_e0_log.txt,arbitrated_top_n2_w8_d64_e0.aig,./hwmcc1920ns/arbitrated_top_n2_w8_d64_e0.aig,UNKNOWN,,N/A,N/A,N/A,N/A
6s119_log.txt,6s119.aig,./hwmcc13/single/6s119.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvisns3p16_log.txt,pdtvisns3p16.aig,./hwmcc08/pdtvisns3p16.aig,PROVED,0.0,2,0.0,1.73,0.02
qspiflash_dualflexpress_divthree-p011_log.txt,qspiflash_dualflexpress_divthree-p011.aig,./hwmcc19/single/aig/wolf/2019C/qspiflash_dualflexpress_divthree-p011.aig,PROVED,0.04,48,21.67,85.45,25.37
pdtvisns3p06_log.txt,pdtvisns3p06.aig,./hwmcc11/single/pdtvisns3p06.aig,PROVED,0.01,11,1.08,82.82,1.31
6s109_log.txt,6s109.aig,./hwmcc-appr/6s109.aig,PROVED,0.1,8,17.06,55.96,30.49
6s404rb4_log.txt,6s404rb4.aig,./hwmcc-appr/6s404rb4.aig,PROVED,0.01,7,2.1,58.32,3.6
paper_v3_log.txt,paper_v3.aig,./hwmcc20/aig-1.8/paper_v3.aig,PROVED,0.0,84,1.7,80.74,2.11
irstdme5_log.txt,irstdme5.aig,./hwmcc11/single/irstdme5.aig,BUG,0.86,54,0.56,65.57,0.85
cal158_log.txt,cal158.aig,./avr/industry/cal158/cal158.aig,PROVED,0.0,2,0.0,1.18,0.1
bobsmhdlc1_log.txt,bobsmhdlc1.aig,./hwmcc11/single/bobsmhdlc1.aig,UNKNOWN,,N/A,N/A,N/A,N/A
cal148_log.txt,cal148.aig,./avr/industry/cal148/cal148.aig,PROVED,0.35,4,19.31,85.15,22.68
neclatcas1a001_log.txt,neclatcas1a001.aig,./hwmcc-appr/neclatcas1a001.aig,UNKNOWN,,N/A,N/A,N/A,N/A
gen51_log.txt,gen51.aig,./avr/industry/gen51/gen51.aig,PROVED,0.01,1,0.86,48.56,1.77
gen41_log.txt,gen41.aig,./avr/industry/gen41/gen41.aig,PROVED,0.0,1,0.22,50.28,0.43
Problem19_label14_log.txt,Problem19_label14.aig,./hwmcc24/2024/sosylab/eca-rers2012/Problem19_label14.aig,UNKNOWN,,N/A,N/A,N/A,N/A
nusmvguidancep9_log.txt,nusmvguidancep9.aig,./hwmcc11/single/nusmvguidancep9.aig,PROVED,0.02,27,3.19,84.05,3.8
imgfifo-p109_log.txt,imgfifo-p109.aig,./others/vgasim-imgfifo/aig/imgfifo-p109.aig,PROVED,0.0,35,0.26,69.1,0.37
6s207rb28_log.txt,6s207rb28.aig,./hwmcc-appr/6s207rb28.aig,BUG,358.05,9,181.48,50.69,358.02
imgfifo-p071_log.txt,imgfifo-p071.aig,./others/vgasim-imgfifo/aig/imgfifo-p071.aig,PROVED,0.0,2,0.0,13.56,0.02
bobsmmem_log.txt,bobsmmem.aig,./hwmcc11/single/bobsmmem.aig,UNKNOWN,,N/A,N/A,N/A,N/A
imgfifo-p119_log.txt,imgfifo-p119.aig,./others/vgasim-imgfifo/aig/imgfifo-p119.aig,PROVED,0.0,1,0.0,0.51,0.02
139452p1_log.txt,139452p1.aig,./hwmcc08/139452p1.aig,BUG,0.66,3,0.23,34.06,0.66
qspiflash_dualflexpress_divfive-p133_log.txt,qspiflash_dualflexpress_divfive-p133.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divfive-p133.aig,PROVED,0.0,29,4.42,76.36,5.79
imgfifo-p061_log.txt,imgfifo-p061.aig,./others/vgasim-imgfifo/aig/imgfifo-p061.aig,PROVED,0.0,1,0.0,0.55,0.02
fastfir-p112_log.txt,fastfir-p112.aig,./others/fastfir/aig/fastfir-p112.aig,PROVED,0.0,16,0.75,52.53,1.42
oski15a10b12s_log.txt,oski15a10b12s.aig,./hwmcc15/oski15a10b12s.aig,UNKNOWN,,N/A,N/A,N/A,N/A
benchmark04_conjunctive_log.txt,benchmark04_conjunctive.aig,./hwmcc24/2024/sosylab/loop-zilu/benchmark04_conjunctive.aig,UNKNOWN,,N/A,N/A,N/A,N/A
a10-p35_log.txt,a10-p35.aig,./hwmcc24/2024/hku/x-epic/a10-p35.aig,PROVED,0.0,1,0.0,0.27,0.01
oc8051gm3apc_log.txt,oc8051gm3apc.aig,./hwmcc1517/oc8051gm3apc.aig,UNKNOWN,,N/A,N/A,N/A,N/A
ILA_Flute_LB_problem_log.txt,ILA_Flute_LB_problem.aig,./hwmcc24/2024/hku/refinement_checking/bv/ILA_Flute_LB_problem.aig,UNKNOWN,,N/A,N/A,N/A,N/A
fastfir-p102_log.txt,fastfir-p102.aig,./others/fastfir/aig/fastfir-p102.aig,PROVED,0.0,16,0.65,52.72,1.23
pdtvisminmax0_log.txt,pdtvisminmax0.aig,./hwmcc08/pdtvisminmax0.aig,PROVED,0.0,3,0.27,76.59,0.36
rast-p16_log.txt,rast-p16.aig,./hwmcc1920ns/rast-p16.aig,UNKNOWN,,N/A,N/A,N/A,N/A
rast-p06_log.txt,rast-p06.aig,./hwmcc20/aig-1.8/rast-p06.aig,BUG,0.12,0,0.0,0.03,0.1
pdtvisns2p4_log.txt,pdtvisns2p4.aig,./hwmcc08/pdtvisns2p4.aig,BUG,0.01,0,0.0,0.33,0.01
rocket_5541_log.txt,rocket_5541.aig,./hwmcc24/2024/hku/branch_coverage/bv/rocket_5541.aig,UNKNOWN,,N/A,N/A,N/A,N/A
imgfifo-p095_log.txt,imgfifo-p095.aig,./others/vgasim-imgfifo/aig/imgfifo-p095.aig,PROVED,0.0,3,0.0,8.61,0.02
pdtvisheap08_log.txt,pdtvisheap08.aig,./hwmcc08/pdtvisheap08.aig,PROVED,0.0,3,0.0,2.09,0.02
bobunr2p10d40l_log.txt,bobunr2p10d40l.aig,./hwmcc1517/bobunr2p10d40l.aig,PROVED,0.02,1,0.12,70.45,0.18
imgfifo-p085_log.txt,imgfifo-p085.aig,./others/vgasim-imgfifo/aig/imgfifo-p085.aig,PROVED,0.0,3,0.0,11.9,0.02
6s144_log.txt,6s144.aig,./hwmcc13/single/6s144.aig,UNKNOWN,,N/A,N/A,N/A,N/A
qspiflash_dualflexpress_divthree-p124_log.txt,qspiflash_dualflexpress_divthree-p124.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divthree-p124.aig,PROVED,0.0,27,8.86,73.82,12.0
oski15a01b38s_log.txt,oski15a01b38s.aig,./hwmcc15/oski15a01b38s.aig,UNKNOWN,,N/A,N/A,N/A,N/A
shift_register_top_w32_d8_e0_log.txt,shift_register_top_w32_d8_e0.aig,./hwmcc20/aig-1.8/shift_register_top_w32_d8_e0.aig,BUG,1.88,17,1.61,85.78,1.87
qspiflash_dualflexpress_divthree-p134_log.txt,qspiflash_dualflexpress_divthree-p134.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divthree-p134.aig,PROVED,0.02,134,33.29,74.29,44.81
arbitrated_top_n5_w128_d32_e0_log.txt,arbitrated_top_n5_w128_d32_e0.aig,./hwmcc19/single/aig/mann/data-integrity/unsafe/arbitrated_top_n5_w128_d32_e0.aig,UNKNOWN,,N/A,N/A,N/A,N/A
oski15a01b39s_log.txt,oski15a01b39s.aig,./hwmcc15/oski15a01b39s.aig,UNKNOWN,,N/A,N/A,N/A,N/A
arbitrated_top_n4_w64_d32_e0_log.txt,arbitrated_top_n4_w64_d32_e0.aig,./hwmcc20/aig/arbitrated_top_n4_w64_d32_e0.aig,UNKNOWN,,N/A,N/A,N/A,N/A
cal34_log.txt,cal34.aig,./hwmcc1920cal/cal34.aig,PROVED,0.01,2,0.18,70.19,0.26
pdtvisblackjack2_log.txt,pdtvisblackjack2.aig,./hwmcc08/pdtvisblackjack2.aig,PROVED,0.01,14,1.37,75.95,1.8
bj08amba2g4f3_log.txt,bj08amba2g4f3.aig,./hwmcc-appr/bj08amba2g4f3.aig,BUG,2.52,10,2.17,86.26,2.52
pj_icram_log.txt,pj_icram.aig,./avr/opensource/pj_icram/pj_icram.aig,PROVED,0.02,1,16.42,41.43,39.63
bjrb07amba10andenv_log.txt,bjrb07amba10andenv.aig,./hwmcc11/single/bjrb07amba10andenv.aig,PROVED,7.38,9,194.96,93.08,209.44
pdtvisrethersqo0_log.txt,pdtvisrethersqo0.aig,./hwmcc08/pdtvisrethersqo0.aig,PROVED,0.0,1,0.0,0.0,0.01
cal24_log.txt,cal24.aig,./avr/industry/cal24/cal24.aig,PROVED,0.0,2,0.0,3.78,0.02
139442p23_log.txt,139442p23.aig,./hwmcc08/139442p23.aig,BUG,0.91,4,0.44,48.69,0.91
6s316b460_log.txt,6s316b460.aig,./hwmcc13/single/6s316b460.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvsarmultip32_log.txt,pdtvsarmultip32.aig,./hwmcc11/single/pdtvsarmultip32.aig,PROVED,0.24,18,11.65,82.29,14.16
intel027_log.txt,intel027.aig,./hwmcc1517/intel027.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvsarmultip22_log.txt,pdtvsarmultip22.aig,./hwmcc11/single/pdtvsarmultip22.aig,PROVED,0.0,2,0.0,2.57,0.02
pdtvisvsa16a22_log.txt,pdtvisvsa16a22.aig,./hwmcc08/pdtvisvsa16a22.aig,PROVED,0.0,2,0.0,4.18,0.02
cal105_log.txt,cal105.aig,./avr/industry/cal105/cal105.aig,PROVED,0.92,4,107.71,91.23,118.06
Problem02_label10_log.txt,Problem02_label10.aig,./hwmcc24/2024/sosylab/eca-rers2012/Problem02_label10.aig,PROVED,0.0,3,0.04,28.07,0.13
atxfifo-p16_log.txt,atxfifo-p16.aig,./others/atxfifo/aig/atxfifo-p16.aig,PROVED,0.0,19,0.42,77.97,0.54
beemfwt2b2_log.txt,beemfwt2b2.aig,./hwmcc15/beemfwt2b2.aig,PROVED,0.24,20,763.11,85.29,894.72
139464p5_log.txt,139464p5.aig,./hwmcc08/139464p5.aig,BUG,8.17,3,3.22,39.41,8.16
atxfifo-p06_log.txt,atxfifo-p06.aig,./others/atxfifo/aig/atxfifo-p06.aig,PROVED,0.0,1,0.0,0.46,0.01
cal115_log.txt,cal115.aig,./avr/industry/cal115/cal115.aig,PROVED,0.67,4,14.4,82.46,17.46
6s203b19_log.txt,6s203b19.aig,./hwmcc14/single/6s203b19.aig,UNKNOWN,,N/A,N/A,N/A,N/A
nusmvtcastp5_log.txt,nusmvtcastp5.aig,./hwmcc11/single/nusmvtcastp5.aig,BUG,3.79,26,2.37,62.79,3.77
fastfir-p037_log.txt,fastfir-p037.aig,./others/fastfir/aig/fastfir-p037.aig,PROVED,1.32,20,1456.66,67.71,2151.27
bj08amba2g82_log.txt,bj08amba2g82.aig,./hwmcc08/bj08amba2g82.aig,PROVED,0.0,1,0.0,1.27,0.02
bj08vsar6_log.txt,bj08vsar6.aig,./hwmcc08/bj08vsar6.aig,BUG,0.01,1,0.0,0.46,0.01
fastfir-p027_log.txt,fastfir-p027.aig,./others/fastfir/aig/fastfir-p027.aig,UNKNOWN,,N/A,N/A,N/A,N/A
oc8051gm2daddr_log.txt,oc8051gm2daddr.aig,./hwmcc1517/oc8051gm2daddr.aig,UNKNOWN,,N/A,N/A,N/A,N/A
qspiflash_dualflexpress_divfive-p016_log.txt,qspiflash_dualflexpress_divfive-p016.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divfive-p016.aig,PROVED,0.0,4,0.0,7.92,0.02
vis_QF_BV_s1269b_p4_log.txt,vis_QF_BV_s1269b_p4.aig,./avr/opensource/vis_QF_BV_s1269b_p4/vis_QF_BV_s1269b_p4.aig,BUG,0.01,1,0.0,0.5,0.01
vis_arrays_vsa16a_p8_log.txt,vis_arrays_vsa16a_p8.aig,./avr/opensource/vis_arrays_vsa16a_p8/vis_arrays_vsa16a_p8.aig,BUG,0.4,9,0.32,80.66,0.4
oc8051gma4pc_log.txt,oc8051gma4pc.aig,./hwmcc1517/oc8051gma4pc.aig,UNKNOWN,,N/A,N/A,N/A,N/A
gcd_log.txt,gcd.aig,./hwmcc24/2024/hku/seq/gcd_1_4/gcd.aig,PROVED,0.11,13,17.64,84.43,20.89
ILA_Piccolo_LW_sanity_log.txt,ILA_Piccolo_LW_sanity.aig,./hwmcc24/2024/hku/refinement_checking/bv/ILA_Piccolo_LW_sanity.aig,BUG,357.87,12,211.03,58.98,357.8
qspiflash_dualflexpress_divfive-p074_log.txt,qspiflash_dualflexpress_divfive-p074.aig,./hwmcc20/aig-1.8/qspiflash_dualflexpress_divfive-p074.aig,PROVED,0.01,211,23.11,72.39,31.92
zaher_log.txt,zaher.aig,./avr/opensource/zaher/zaher.aig,PROVED,0.0,1,0.0,0.25,0.01
6s218b2950_log.txt,6s218b2950.aig,./hwmcc14/single/6s218b2950.aig,UNKNOWN,,N/A,N/A,N/A,N/A
circular_pointer_top_w64_d128_e0_log.txt,circular_pointer_top_w64_d128_e0.aig,./hwmcc1920ns/circular_pointer_top_w64_d128_e0.aig,UNKNOWN,,N/A,N/A,N/A,N/A
beemtrngt4b1_log.txt,beemtrngt4b1.aig,./hwmcc15/beemtrngt4b1.aig,PROVED,0.01,15,30.42,84.63,35.94
fastfir-p055_log.txt,fastfir-p055.aig,./others/fastfir/aig/fastfir-p055.aig,PROVED,0.01,22,63.7,67.79,93.97
6s348b24_log.txt,6s348b24.aig,./hwmcc13/single/6s348b24.aig,UNKNOWN,,N/A,N/A,N/A,N/A
h_b08_log.txt,h_b08.aig,./avr/opensource/h_b08/h_b08.aig,PROVED,0.0,1,0.0,0.29,0.01
6s8_log.txt,6s8.aig,./hwmcc11/single/6s8.aig,PROVED,1.28,25,1309.99,51.51,2543.31
cal201_log.txt,cal201.aig,./hwmcc1920ns/cal201.aig,UNKNOWN,,N/A,N/A,N/A,N/A
fastfir-p045_log.txt,fastfir-p045.aig,./others/fastfir/aig/fastfir-p045.aig,PROVED,0.0,16,0.55,50.1,1.09
beembrdg2f1_log.txt,beembrdg2f1.aig,./hwmcc13/single/beembrdg2f1.aig,UNKNOWN,,N/A,N/A,N/A,N/A
oski15a01b70s_log.txt,oski15a01b70s.aig,./hwmcc15/oski15a01b70s.aig,UNKNOWN,,N/A,N/A,N/A,N/A
cal211_log.txt,cal211.aig,./avr/industry/cal211/cal211.aig,UNKNOWN,,N/A,N/A,N/A,N/A
6s357r_log.txt,6s357r.aig,./hwmcc13/single/6s357r.aig,UNKNOWN,,N/A,N/A,N/A,N/A
cal167_log.txt,cal167.aig,./avr/industry/cal167/cal167.aig,PROVED,0.0,2,0.01,5.59,0.13
pdtvisgigamax5_log.txt,pdtvisgigamax5.aig,./hwmcc08/pdtvisgigamax5.aig,PROVED,0.0,2,0.0,21.38,0.02
pdtswvtms14x8p1_log.txt,pdtswvtms14x8p1.aig,./hwmcc11/single/pdtswvtms14x8p1.aig,PROVED,0.06,25,4.74,80.32,5.9
vgasim_imgfifo-p066_log.txt,vgasim_imgfifo-p066.aig,./hwmcc20/aig-1.8/vgasim_imgfifo-p066.aig,PROVED,0.0,24,0.13,61.73,0.2
cal177_log.txt,cal177.aig,./avr/industry/cal177/cal177.aig,PROVED,0.0,2,0.0,0.09,0.2
6s305rb108_log.txt,6s305rb108.aig,./hwmcc14/single/6s305rb108.aig,PROVED,0.02,27,3.57,56.75,6.3
miim_log.txt,miim.aig,./hwmcc20/aig-1.8/miim.aig,PROVED,0.0,4,0.0,3.86,0.02
token_ring.03.cil-2_log.txt,token_ring.03.cil-2.aig,./hwmcc24/2024/sosylab/systemc/token_ring.03.cil-2.aig,PROVED,0.71,8,119.51,77.62,153.97
cal56_log.txt,cal56.aig,./avr/industry/cal56/cal56.aig,PROVED,0.0,2,0.0,2.57,0.03
arbitrated_top_n5_w64_d64_e0_log.txt,arbitrated_top_n5_w64_d64_e0.aig,./hwmcc19/single/aig/mann/data-integrity/unsafe/arbitrated_top_n5_w64_d64_e0.aig,UNKNOWN,,N/A,N/A,N/A,N/A
eijkS953_log.txt,eijkS953.aig,./hwmcc08/eijkS953.aig,PROVED,0.01,9,0.2,72.06,0.27
cal46_log.txt,cal46.aig,./avr/industry/cal46/cal46.aig,PROVED,0.0,2,0.0,5.76,0.02
yosyshq_appnote_123_cv32e40x-p062_log.txt,yosyshq_appnote_123_cv32e40x-p062.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p062.aig,UNKNOWN,,N/A,N/A,N/A,N/A
power2sum32_log.txt,power2sum32.aig,./hwmcc15/power2sum32.aig,PROVED,0.0,28,0.37,77.61,0.48
ILA_Ridecore_XOR_sanity_log.txt,ILA_Ridecore_XOR_sanity.aig,./hwmcc24/2024/hku/refinement_checking/bv/ILA_Ridecore_XOR_sanity.aig,UNKNOWN,,N/A,N/A,N/A,N/A
pdtvisvending09_log.txt,pdtvisvending09.aig,./hwmcc08/pdtvisvending09.aig,PROVED,0.0,1,0.0,0.02,0.01
yosyshq_appnote_123_cv32e40x-p429_log.txt,yosyshq_appnote_123_cv32e40x-p429.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p429.aig,UNKNOWN,,N/A,N/A,N/A,N/A
yosyshq_appnote_123_veer_axi-p05_log.txt,yosyshq_appnote_123_veer_axi-p05.aig,./hwmcc24/2024/yosyshq/appnote_123/veer_axi/yosyshq_appnote_123_veer_axi-p05.aig,UNKNOWN,,N/A,N/A,N/A,N/A
zipcpu-zipmmu-p38_log.txt,zipcpu-zipmmu-p38.aig,./hwmcc19/single/aig/wolf/2018D/zipcpu-zipmmu-p38.aig,UNKNOWN,,N/A,N/A,N/A,N/A
picorv32_mutBY_nomem-p7_log.txt,picorv32_mutBY_nomem-p7.aig,./hwmcc1920ns/picorv32_mutBY_nomem-p7.aig,UNKNOWN,,N/A,N/A,N/A,N/A
cal192_log.txt,cal192.aig,./hwmcc1920ns/cal192.aig,UNKNOWN,,N/A,N/A,N/A,N/A
beemmsmie1f1_log.txt,beemmsmie1f1.aig,./hwmcc15/beemmsmie1f1.aig,PROVED,0.0,13,1.4,81.79,1.71
vis_arrays_vsaR_p14_log.txt,vis_arrays_vsaR_p14.aig,./avr/opensource/vis_arrays_vsaR_p14/vis_arrays_vsaR_p14.aig,PROVED,0.0,2,0.0,18.33,0.02
6s11_log.txt,6s11.aig,./hwmcc11/single/6s11.aig,UNKNOWN,,N/A,N/A,N/A,N/A
vgasim_imgfifo-p093_log.txt,vgasim_imgfifo-p093.aig,./hwmcc20/aig-1.8/vgasim_imgfifo-p093.aig,PROVED,0.0,39,0.3,67.5,0.44
cal182_log.txt,cal182.aig,./avr/industry/cal182/cal182.aig,PROVED,0.0,4,0.02,8.03,0.2
vis_arrays_vsaR_p04_log.txt,vis_arrays_vsaR_p04.aig,./avr/opensource/vis_arrays_vsaR_p04/vis_arrays_vsaR_p04.aig,PROVED,0.0,2,0.0,1.13,0.01
6s332rb155_log.txt,6s332rb155.aig,./hwmcc13/single/6s332rb155.aig,UNKNOWN,,N/A,N/A,N/A,N/A
yosyshq_appnote_123_cv32e40x-p156_log.txt,yosyshq_appnote_123_cv32e40x-p156.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p156.aig,PROVED,0.0,6,0.89,55.22,1.61
sw_ball2001_log.txt,sw_ball2001.aig,./avr/crafted/sw_ball2001/sw_ball2001.aig,PROVED,0.0,5,0.02,45.13,0.04
pdtvisvsar20_log.txt,pdtvisvsar20.aig,./hwmcc08/pdtvisvsar20.aig,PROVED,0.0,2,0.0,2.67,0.02
yosyshq_appnote_123_cv32e40x-p348_log.txt,yosyshq_appnote_123_cv32e40x-p348.aig,./hwmcc24/2024/yosyshq/appnote_123/cv32e40x/yosyshq_appnote_123_cv32e40x-p348.aig,PROVED,0.01,8,1.34,55.6,2.41
139443p24_log.txt,139443p24.aig,./hwmcc08/139443p24.aig,BUG,5.89,4,2.87,48.71,5.88
